,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
927,2,850,2,42,AS-355-F,2,4,2,APPROACH,1989,3,26,0.0,3.0,0.0,3,No
928,0,9860,0,42,TB-10,1,0,2,DESCENT,1989,3,25,4.0,4.0,100.0,0,No
929,2,8843,2,42,SA-360C,1,4,2,TAKEOFF,1983,12,27,8.0,8.0,0.0,8,No
930,2,12734,2,42,AS 355 F ECUREUIL,2,4,2,TAKEOFF,1984,5,30,0.0,1.0,0.0,1,No
931,2,12822,0,42,AS350D,1,4,2,DESCENT,1989,8,19,6.0,7.0,0.0,7,No
932,2,8115,2,42,SA-315B,1,4,2,MANEUVERING,1983,8,7,0.0,4.0,0.0,4,No
933,0,7819,0,42,350D,1,4,2,CRUISE,1990,3,8,3.0,3.0,66.66666666666666,1,No
934,2,2901,2,42,AS-355-F1,2,4,2,STANDING,1995,8,8,0.0,2.0,0.0,2,No
935,0,3243,0,42,AS350D,1,4,2,MANEUVERING,1983,8,14,6.0,6.0,83.33333333333334,1,Yes
936,2,8838,2,42,SA-360C,1,4,2,APPROACH,1983,8,14,4.0,6.0,0.0,6,Yes
937,0,5391,0,42,AS355F-1,2,4,0,CRUISE,1990,1,23,1.0,1.0,100.0,0,No
938,1,2184,1,42,ATR-72,2,3,2,CLIMB,1995,9,6,0.0,18.0,0.0,18,No
939,0,8823,0,42,TB-9,1,0,2,APPROACH,1995,9,15,3.0,4.0,75.0,1,No
940,2,4749,2,42,AS-350B,1,4,2,MANEUVERING,1989,12,25,0.0,2.0,0.0,2,No
941,2,6863,0,42,AS-350B,1,4,1,UNKNOWN,1989,11,30,2.0,3.0,0.0,3,No
942,0,9532,2,42,SA316B,1,4,2,TAKEOFF,1989,11,28,6.0,6.0,16.666666666666664,5,No
943,1,3159,1,42,ATR-72-212,2,3,2,CRUISE,1995,10,24,0.0,68.0,0.0,67,No
944,0,7783,0,42,TB-20,1,0,0,APPROACH,1995,12,6,3.0,3.0,100.0,0,No
945,2,7366,2,42,SA 315,1,4,2,MANEUVERING,1995,12,11,1.0,1.0,0.0,1,No
946,2,2649,2,42,AS-355E,2,4,2,LANDING,1983,10,18,0.0,3.0,0.0,3,No
947,2,8775,2,42,350D,1,4,2,LANDING,1989,10,4,0.0,2.0,0.0,2,No
948,2,10888,0,42,SE 3180,1,4,2,DESCENT,1983,10,28,0.0,4.0,0.0,4,No
949,0,2043,0,42,AS 350D,1,4,0,APPROACH,1989,9,28,1.0,1.0,100.0,0,No
950,2,12086,2,42,AS350D,1,4,2,APPROACH,1983,11,21,3.0,3.0,0.0,3,No
951,0,5607,0,42,AS-355F-1,2,4,2,CLIMB,1989,9,3,3.0,3.0,100.0,0,No
952,0,1154,0,42,AS-350D,1,4,2,CRUISE,1989,8,27,4.0,4.0,100.0,0,No
953,2,1893,2,42,AS350D,1,4,2,CRUISE,1989,8,21,4.0,5.0,0.0,5,No
954,0,1121,0,42,AS 355F,2,4,2,TAKEOFF,1983,12,7,3.0,3.0,100.0,0,No
955,2,13036,2,42,AS-355F,2,4,2,MANEUVERING,1997,3,5,1.0,1.0,0.0,1,No
956,2,228,2,42,SA316B,1,4,2,LANDING,1984,6,3,0.0,1.0,0.0,1,No
957,2,2445,2,42,316B ALOUETTE III,1,4,2,MANEUVERING,1984,9,5,0.0,2.0,0.0,2,No
958,2,7185,2,42,SA315B,1,4,2,CLIMB,1984,9,7,5.0,5.0,0.0,5,No
959,2,8285,2,42,SA315B LAMA,1,4,2,MANEUVERING,1984,9,17,0.0,1.0,0.0,1,No
960,1,4140,2,42,ATR-42-300,2,3,2,CRUISE,1998,3,10,0.0,47.0,0.0,47,No
961,2,8838,2,42,SA-360C,1,4,2,APPROACH,1984,9,22,0.0,9.0,0.0,9,No
962,2,10068,2,42,SN-601,2,1,2,TAKEOFF,1998,3,19,0.0,4.0,0.0,4,No
963,2,3426,2,42,SE316B,1,4,2,MANEUVERING,1984,10,5,1.0,5.0,0.0,5,No
964,2,11494,2,42,AS-350B,1,4,2,LANDING,1998,3,30,1.0,1.0,0.0,1,No
965,2,6881,2,42,SA316B,1,4,2,APPROACH,1984,10,26,1.0,5.0,0.0,5,No
966,2,13188,2,42,SA-315-B,1,4,2,APPROACH,1984,10,29,1.0,1.0,0.0,1,No
967,0,4955,0,42,SA330J,2,4,2,TAKEOFF,1988,7,14,2.0,16.0,6.25,15,No
968,1,9120,1,42,SA315B (LAMA),1,4,2,CLIMB,1984,11,11,1.0,5.0,0.0,5,No
969,1,9120,1,42,SA-316 ALOUETTE,1,0,2,CLIMB,1984,11,11,1.0,5.0,0.0,5,No
970,2,9153,0,42,SA315B,1,4,2,MANEUVERING,1988,7,13,1.0,1.0,0.0,1,No
971,2,3294,2,42,SA-315B,1,4,2,MANEUVERING,1988,7,10,1.0,1.0,0.0,1,No
972,2,2634,2,42,SA341G,1,4,2,LANDING,1984,12,18,3.0,3.0,0.0,3,No
973,0,6041,2,42,AS-350-B2,1,4,2,CRUISE,1998,5,30,3.0,8.0,25.0,6,No
974,2,1579,2,42,AS350BA,1,4,2,CRUISE,1998,6,6,0.0,1.0,0.0,1,No
975,1,2184,2,42,ATR-42-300,2,3,2,LANDING,1988,8,12,0.0,46.0,0.0,46,No
976,2,11946,0,42,AS-355E,2,0,2,LANDING,1984,8,24,0.0,1.0,0.0,1,No
977,2,13496,2,42,ATR-42-320,2,3,2,LANDING,1998,1,21,1.0,39.0,0.0,39,No
978,2,7088,2,42,AS350D,1,4,2,STANDING,1997,4,7,0.0,2.0,0.0,2,No
979,2,10873,2,42,SA-315B,1,4,2,MANEUVERING,1984,6,10,0.0,3.0,0.0,3,No
980,2,13240,2,42,AS 350B,1,4,2,TAKEOFF,1997,4,8,5.0,5.0,0.0,5,No
981,2,11646,0,42,AS-350D,1,4,2,LANDING,1989,2,22,2.0,2.0,0.0,2,No
982,0,5855,0,42,AS-350D,1,4,2,MANEUVERING,1984,6,19,3.0,3.0,100.0,0,No
983,0,5779,2,42,AS-365-N2,2,4,2,STANDING,1997,5,21,1.0,2.0,50.0,1,No
984,1,2911,1,42,ATR-72-12,2,3,2,DESCENT,1997,6,14,0.0,32.0,0.0,32,No
985,1,8213,2,42,ATR-42,2,3,0,GO-AROUND,1988,12,22,0.0,37.0,0.0,37,No
986,2,2375,2,42,TB-21,1,0,2,CRUISE,1988,11,22,0.0,2.0,0.0,2,No
987,2,9744,2,42,AS-350B,1,4,2,TAXI,1997,7,28,2.0,2.0,0.0,2,No
988,0,12841,0,42,AS-355F-1,2,4,2,TAKEOFF,1988,11,4,6.0,6.0,66.66666666666666,2,No
989,2,1264,2,42,TB-20,1,0,2,TAKEOFF,1997,8,10,0.0,4.0,0.0,4,No
990,2,3565,2,42,AS-355F,2,4,2,MANEUVERING,1984,7,19,0.0,2.0,0.0,2,No
991,1,13713,2,42,ATR-42-300,2,3,2,DESCENT,1988,10,12,0.0,39.0,0.0,39,No
992,2,3982,2,42,SA341G,1,4,2,APPROACH,1988,10,4,0.0,4.0,0.0,4,No
993,2,9254,2,42,TB-20,1,0,2,APPROACH,1988,9,25,0.0,4.0,0.0,4,No
994,2,9934,2,42,SA-341G,1,4,2,TAKEOFF,1984,7,25,1.0,3.0,0.0,3,No
995,2,8531,2,42,316B,1,4,2,CRUISE,1984,7,26,0.0,1.0,0.0,1,No
996,2,2690,2,42,SA316B,1,4,2,APPROACH,1997,10,28,1.0,1.0,0.0,1,No
997,0,4189,0,42,AS350B,1,4,2,MANEUVERING,1997,10,30,2.0,2.0,100.0,0,No
998,2,8838,2,42,AS-355,2,4,2,APPROACH,1997,12,31,4.0,8.0,0.0,8,No
999,2,13765,2,42,TB-20,1,0,2,TAKEOFF,1988,11,5,0.0,2.0,0.0,2,No
1000,2,4024,2,42,341G,1,4,2,TAKEOFF,1982,6,10,0.0,5.0,0.0,5,No
1001,2,7274,2,42,SA315B,1,4,2,MANEUVERING,1992,4,13,0.0,1.0,0.0,1,No
1002,2,8556,0,42,SA316B,1,4,2,CLIMB,1982,3,22,7.0,7.0,0.0,7,No
1003,2,5460,0,42,SA-360C,1,4,2,CRUISE,1982,2,1,1.0,1.0,0.0,1,No
1004,2,5613,2,42,AS-350D,1,4,2,LANDING,1982,4,26,0.0,2.0,0.0,2,No
1005,2,2421,2,42,315B,1,4,2,MANEUVERING,1982,6,3,1.0,1.0,0.0,1,No
1006,2,12265,2,42,SA315B,1,4,2,MANEUVERING,1982,4,15,1.0,1.0,0.0,1,No
1007,2,5907,2,42,SA-319B,1,4,2,CLIMB,1982,5,7,0.0,5.0,0.0,5,No
1008,2,1071,0,42,SA315B,1,4,2,MANEUVERING,1982,4,20,1.0,1.0,0.0,1,No
1009,2,7315,2,42,SA-316B,1,4,2,TAXI,1982,1,6,0.0,6.0,0.0,6,No
1010,0,116,0,43,TB-10,1,0,2,TAKEOFF,1990,8,21,4.0,4.0,100.0,0,No
1011,2,3531,2,44,SCAMP,1,0,2,CRUISE,1983,4,24,0.0,1.0,0.0,1,Yes
1012,2,6565,0,44,SCAMP WT-B1,1,0,2,MANEUVERING,1994,5,17,1.0,1.0,0.0,1,Yes
1013,2,2517,2,44,SCAMP,1,0,2,MANEUVERING,1986,6,10,1.0,1.0,0.0,1,Yes
1014,2,13112,2,44,QUAIL,1,0,2,CRUISE,1994,8,11,1.0,1.0,0.0,1,Yes
1015,2,11601,2,44,CHAMP,1,0,2,TAKEOFF,1982,11,22,0.0,1.0,0.0,1,Yes
1016,2,9559,2,44,WS-15-2,1,0,2,CLIMB,1998,11,7,0.0,1.0,0.0,1,Yes
1017,2,9709,2,45,FB-582,1,0,2,TAXI,2000,8,21,0.0,1.0,0.0,1,No
1018,2,11935,2,46,S81A,2,5,2,STANDING,1998,5,23,8.0,11.0,0.0,11,No
1019,2,226,1,46,RXS8,2,5,2,LANDING,1998,10,10,1.0,3.0,0.0,3,No
1020,2,13008,2,46,RX-8,0,5,2,LANDING,1991,10,18,1.0,4.0,0.0,4,No
1021,2,12460,2,46,RAVEN S-60,0,5,2,LANDING,1991,10,20,1.0,5.0,0.0,5,No
1022,2,5780,2,46,RAVEN 557A,0,5,2,CRUISE,1991,8,4,0.0,3.0,0.0,3,No
1023,2,4174,2,46,RX-7,2,5,2,CRUISE,1994,9,4,3.0,3.0,0.0,3,No
1024,2,804,2,46,S60A,2,5,2,APPROACH,1995,10,1,0.0,3.0,0.0,3,No
1025,2,10131,2,46,PA-60-601P,2,0,0,TAKEOFF,2000,11,26,0.0,2.0,0.0,2,No
1026,2,8501,2,46,S-66A,2,5,2,CRUISE,1990,8,7,4.0,9.0,0.0,9,No
1027,2,226,2,46,RX 8,2,5,2,LANDING,1996,10,8,1.0,3.0,0.0,3,No
1028,2,226,2,46,RX 8,2,5,2,LANDING,1995,10,10,1.0,3.0,0.0,3,No
1029,2,2855,1,46,S-81A,2,5,2,STANDING,2000,9,12,1.0,12.0,0.0,12,No
1030,0,2529,0,46,S-60A,0,5,2,CLIMB,1990,12,11,4.0,4.0,100.0,0,No
1031,2,13489,2,46,S57-A,2,5,2,STANDING,2000,5,26,0.0,5.0,0.0,5,No
1032,2,1799,2,46,RX-8,2,5,2,CRUISE,1996,7,4,3.0,3.0,0.0,3,No
1033,0,2156,0,46,601P,2,0,0,TAKEOFF,1997,1,2,4.0,4.0,100.0,0,No
1034,2,9675,2,46,RX-9,2,5,2,CRUISE,1999,2,11,6.0,6.0,0.0,6,No
1035,2,10524,1,46,RX-8,2,5,2,LANDING,1996,12,22,1.0,4.0,0.0,4,No
1036,2,11846,2,46,S-77A,2,5,2,LANDING,2000,8,6,1.0,6.0,0.0,6,No
1037,2,10122,2,46,RALLY RX-7,2,5,2,APPROACH,1999,6,26,1.0,2.0,0.0,2,No
1038,2,10539,2,46,S-77A,2,5,2,LANDING,2000,7,13,3.0,9.0,0.0,9,No
1039,2,12512,2,46,RX7,2,5,2,LANDING,1997,3,16,2.0,3.0,0.0,3,No
1040,2,3529,2,46,S-66A,2,5,2,LANDING,2000,8,12,0.0,6.0,0.0,6,No
1041,2,9317,1,46,S-60A,2,5,2,LANDING,1988,4,18,2.0,3.0,0.0,3,No
1042,2,12512,1,46,RAVEN 560,2,5,2,DESCENT,1989,2,19,1.0,5.0,0.0,5,No
1043,2,5574,2,46,AX-9,0,5,2,DESCENT,1992,8,22,0.0,8.0,0.0,8,No
1044,2,3333,2,46,RX7,0,5,2,CRUISE,1991,2,2,0.0,3.0,0.0,3,No
1045,2,11377,2,46,RXS-8,2,5,2,LANDING,1997,4,19,1.0,6.0,0.0,6,No
1046,2,2290,0,46,S-60A,2,5,2,LANDING,1999,5,9,1.0,5.0,0.0,5,No
1047,2,226,0,46,S-66A,2,5,2,LANDING,1987,10,11,3.0,7.0,0.0,7,No
1048,0,8166,0,46,RALLY RX-8,2,5,2,TAKEOFF,1999,5,9,3.0,3.0,66.66666666666666,1,No
1049,2,2855,2,46,S-81-A,2,5,2,LANDING,1995,8,8,8.0,8.0,0.0,8,No
1050,2,480,0,46,RAVEN S49A,2,5,2,STANDING,1995,10,12,0.0,2.0,0.0,2,No
1051,2,10905,1,46,S-60A,2,5,2,APPROACH,1996,6,9,1.0,4.0,0.0,4,No
1052,2,2061,2,46,RX-7,2,5,2,APPROACH,1989,12,2,2.0,3.0,0.0,3,No
1053,2,2980,2,46,S-66A,2,5,2,CRUISE,1990,6,16,0.0,7.0,0.0,7,No
1054,2,12512,2,46,S-77A,2,5,2,LANDING,1996,2,17,1.0,10.0,0.0,10,No
1055,2,5749,2,46,RAVEN S57-A,2,5,2,LANDING,1999,11,7,1.0,3.0,0.0,3,No
1056,2,8265,0,46,601,2,0,0,CRUISE,1996,1,27,1.0,1.0,0.0,1,No
1057,2,226,0,46,S-60A,2,5,2,LANDING,1997,10,10,1.0,4.0,0.0,4,No
1058,2,507,2,46,RXS-8,2,5,2,LANDING,1999,11,6,1.0,3.0,0.0,3,No
1059,2,226,2,46,RX-8,0,5,2,LANDING,1989,10,8,3.0,3.0,0.0,3,No
1060,2,2529,2,46,600,2,0,2,STANDING,1987,9,10,0.0,2.0,0.0,2,No
1061,2,7141,2,46,RX-8,2,5,2,LANDING,1995,12,30,0.0,3.0,0.0,3,No
1062,2,9441,2,46,600,2,0,2,CRUISE,1983,8,9,0.0,6.0,0.0,6,No
1063,2,12786,2,46,RAVEN S49A,2,5,2,STANDING,1996,3,3,1.0,5.0,0.0,5,No
1064,0,2980,1,46,S-77A,2,5,2,LANDING,1995,7,3,3.0,10.0,10.0,9,No
1065,2,614,2,46,RX-7,2,5,2,LANDING,1994,4,16,1.0,2.0,0.0,2,No
1066,0,2423,0,46,601P,2,0,2,APPROACH,2000,1,10,2.0,2.0,100.0,0,No
1067,2,11828,1,46,RAVEN S57-A,2,5,2,LANDING,1995,11,25,3.0,3.0,0.0,3,No
1068,2,1714,2,46,AX-9,0,5,2,LANDING,1993,4,22,1.0,6.0,0.0,6,No
1069,2,10524,0,46,RX8,2,5,2,LANDING,1995,11,26,1.0,4.0,0.0,4,No
1070,2,641,2,46,S57-A,0,5,2,APPROACH,1991,7,14,3.0,3.0,0.0,3,No
1071,2,4026,0,46,S49A,2,5,2,LANDING,1999,12,31,2.0,2.0,0.0,2,No
1072,2,226,2,46,S-60A,2,5,2,TAKEOFF,1997,10,6,0.0,5.0,0.0,5,No
1073,2,226,2,46,RX 8,2,5,2,MANEUVERING,1997,10,10,0.0,4.0,0.0,4,No
1074,2,9758,2,46,S-77A,0,5,2,TAKEOFF,1990,11,24,7.0,7.0,0.0,7,No
1075,2,11579,2,46,AX-9 - S-66A,0,5,2,LANDING,1992,5,24,1.0,6.0,0.0,6,No
1076,2,2759,2,46,RX-7,2,5,2,LANDING,1987,7,9,1.0,1.0,0.0,1,No
1077,2,7403,0,46,S-55A,2,5,2,TAKEOFF,1997,8,13,2.0,2.0,0.0,2,No
1078,0,7397,0,46,600A,2,0,2,TAKEOFF,1998,4,10,1.0,1.0,100.0,0,No
1079,2,10068,2,46,PA-60-700P,2,0,2,TAKEOFF,1997,11,7,0.0,2.0,0.0,2,No
1080,2,4357,2,47,YAK 52,1,0,2,TAKEOFF,1996,11,1,1.0,1.0,0.0,1,No
1081,2,2405,2,48,S-60-A,2,5,2,LANDING,1997,7,6,1.0,3.0,0.0,3,No
1082,2,13388,2,49,L-13,1,0,2,DESCENT,1996,6,20,0.0,1.0,0.0,1,Yes
1083,0,9932,0,49,L-13 SEH VIVAT,1,0,2,APPROACH,2000,2,23,2.0,2.0,50.0,1,No
1084,2,3284,2,50,S-2A,1,0,2,DESCENT,1983,9,25,0.0,1.0,0.0,1,No
1085,2,12018,2,50,PITTS S-1T,1,0,2,CRUISE,1993,2,14,0.0,1.0,0.0,1,No
1086,2,7775,2,50,PITTS SPECIAL S-1S,1,0,2,GO-AROUND,1999,5,22,1.0,1.0,0.0,1,No
1087,0,3565,0,50,PITTS S2S,1,0,2,MANEUVERING,1988,5,29,1.0,1.0,100.0,0,No
1088,2,5070,2,50,PITTS S-2B,1,0,2,LANDING,1984,10,6,0.0,2.0,0.0,2,No
1089,0,13080,0,50,PITTS S-2A,1,0,2,MANEUVERING,1983,8,20,2.0,2.0,100.0,0,No
1090,0,11003,0,50,PITTS S-2A,1,0,2,TAKEOFF,1991,2,13,5.0,5.0,40.0,3,No
1091,2,6427,1,50,PITTS S-2A,1,0,2,TAXI,1988,3,12,1.0,4.0,0.0,4,No
1092,2,11661,2,50,PITTS S-2A,1,0,2,TAXI,1986,4,12,0.0,2.0,0.0,2,No
1093,2,1487,2,50,ZUNI,0,5,2,APPROACH,1993,6,12,1.0,1.0,0.0,1,No
1094,0,12277,0,50,PITTS S2A,1,0,2,MANEUVERING,1990,6,11,1.0,1.0,100.0,0,No
1095,2,5543,2,50,PITTS S-2S,1,0,2,MANEUVERING,1995,7,22,1.0,1.0,0.0,1,No
1096,2,9846,2,50,PITTS SPECIAL S-1S,1,0,2,MANEUVERING,1984,5,28,0.0,1.0,0.0,1,No
1097,2,2061,2,50,PITTS S-2A,1,0,2,LANDING,1985,11,6,0.0,3.0,0.0,3,No
1098,0,11255,2,50,PITTS S-2A,1,0,2,LANDING,2000,4,1,1.0,2.0,50.0,1,No
1099,0,10286,0,50,PITTS S-2A,1,0,2,MANEUVERING,1985,7,28,2.0,2.0,100.0,0,No
1100,2,5573,0,50,PITTS S-1S,1,0,2,CRUISE,1992,5,13,1.0,1.0,0.0,1,No
1101,0,10938,0,50,PITTS S-2A,1,0,2,MANEUVERING,1997,9,20,1.0,1.0,100.0,0,Yes
1102,0,9858,0,50,PITTS SPECIAL S-1S,1,0,2,MANEUVERING,1996,8,4,1.0,1.0,100.0,0,No
1103,2,10415,0,50,PITTS S-2A,1,0,2,MANEUVERING,1996,4,27,1.0,1.0,0.0,1,No
1104,0,3621,0,50,PITTS S-2B,1,0,2,MANEUVERING,1983,11,8,2.0,2.0,50.0,1,No
1105,0,8991,0,50,PITTS S-2B,1,0,2,MANEUVERING,1993,4,10,2.0,2.0,100.0,0,No
1106,2,7114,2,50,PITTS-S-1S,1,0,2,LANDING,1986,4,11,1.0,1.0,0.0,1,No
1107,2,9983,2,50,PITTS S-2A,1,0,2,TAKEOFF,1986,7,10,0.0,2.0,0.0,2,No
1108,2,5068,2,50,PITTS S-2A,1,0,2,LANDING,2000,5,26,0.0,2.0,0.0,2,No
1109,2,10888,0,50,PITTS S-2B,1,0,2,MANEUVERING,1986,8,31,0.0,1.0,0.0,1,No
1110,2,8171,2,50,ZUNI,2,5,2,APPROACH,1995,3,23,1.0,1.0,0.0,1,No
1111,0,3617,0,50,PITTS S-2A,1,0,2,MANEUVERING,1988,4,10,1.0,1.0,100.0,0,No
1112,1,9218,1,50,S-2A,1,0,2,APPROACH,1993,4,28,0.0,5.0,0.0,5,No
1113,0,10998,0,50,PITTS S2A,1,0,2,MANEUVERING,1986,5,24,2.0,2.0,100.0,0,No
1114,2,9433,0,50,PITTS S-1,1,0,2,GO-AROUND,1985,7,21,1.0,1.0,0.0,1,No
1115,0,2312,0,50,PITTS - S2S,1,0,0,CRUISE,1995,9,25,1.0,1.0,100.0,0,No
1116,2,3818,2,50,PITTS-S2A,1,0,2,MANEUVERING,1991,7,6,1.0,1.0,0.0,1,No
1117,2,12998,2,51,S-2A,1,0,2,LANDING,1982,4,23,0.0,1.0,0.0,1,Yes
1118,0,13538,0,52,A109A II,2,4,1,CRUISE,1995,9,11,3.0,3.0,100.0,0,No
1119,1,6901,1,52,A109,2,4,2,TAXI,1987,3,30,0.0,3.0,0.0,3,No
1120,2,11377,2,52,A109A,2,4,2,APPROACH,1988,4,9,0.0,3.0,0.0,3,No
1121,2,8887,2,52,A109,2,4,2,LANDING,1996,7,1,0.0,2.0,0.0,2,No
1122,2,11465,2,52,A109AII,2,4,2,TAKEOFF,1987,1,13,7.0,7.0,0.0,7,No
1123,2,4025,2,52,A109A II,2,4,2,CRUISE,1996,9,6,0.0,3.0,0.0,3,No
1124,0,5888,0,52,A109C,2,4,0,MANEUVERING,1995,1,18,3.0,3.0,100.0,0,No
1125,0,398,0,52,A109A II,2,4,2,CRUISE,1994,12,1,3.0,3.0,100.0,0,No
1126,2,6891,2,52,A109AII,2,4,2,TAXI,1993,2,19,0.0,1.0,0.0,1,No
1127,2,2363,2,52,A109,2,4,2,STANDING,1984,9,12,0.0,2.0,0.0,2,No
1128,0,6443,0,52,A109A MKII,2,4,2,CRUISE,1989,10,10,5.0,5.0,100.0,0,No
1129,2,11646,2,52,109A,2,4,2,TAXI,1987,10,30,0.0,1.0,0.0,1,No
1130,2,4731,0,52,F.260D,1,0,2,TAKEOFF,1995,11,2,1.0,1.0,0.0,1,No
1131,2,2960,0,53,AT301,1,0,2,MANEUVERING,1986,6,2,0.0,1.0,0.0,1,No
1132,2,9432,2,54,18A,1,0,2,TAKEOFF,1987,4,5,1.0,1.0,0.0,1,No
1133,2,9485,2,54,18A,1,0,2,LANDING,1988,11,21,0.0,1.0,0.0,1,No
1134,2,9317,0,54,18A,1,0,2,TAKEOFF,1982,8,20,1.0,2.0,0.0,2,No
1135,2,1342,2,54,18-A,1,0,2,TAKEOFF,1990,3,12,0.0,2.0,0.0,2,No
1136,2,8400,2,54,18-A,1,0,2,TAKEOFF,1983,8,27,0.0,1.0,0.0,1,No
1137,2,5204,2,54,GYROPLANE 18A,1,0,2,CRUISE,1984,8,13,0.0,2.0,0.0,2,No
1138,2,9485,2,54,18A,1,0,2,TAKEOFF,1989,9,22,1.0,2.0,0.0,2,No
1139,2,579,2,54,18A,1,0,2,MANEUVERING,1994,1,16,0.0,1.0,0.0,1,No
1140,2,9432,2,54,18-A,1,0,2,TAKEOFF,1993,4,27,0.0,2.0,0.0,2,No
1141,2,11324,2,54,18A,1,0,2,TAKEOFF,1990,8,29,0.0,2.0,0.0,2,No
1142,2,9432,2,54,18A,1,0,2,TAKEOFF,1987,5,19,1.0,1.0,0.0,1,No
1143,0,11788,0,55,532,1,0,2,DESCENT,1987,6,28,1.0,1.0,100.0,0,Yes
1144,2,10647,2,55,532,1,0,2,MANEUVERING,1990,6,3,0.0,1.0,0.0,1,Yes
1145,0,12390,0,55,503,1,0,2,APPROACH,1991,1,15,1.0,1.0,100.0,0,Yes
1146,2,7474,2,55,COMMANDER,1,0,2,TAKEOFF,1992,9,4,0.0,1.0,0.0,1,Yes
1147,0,3565,2,55,532,1,0,2,TAKEOFF,1990,4,7,1.0,1.0,100.0,0,Yes
1148,2,9474,2,55,532 ELITE,1,0,2,LANDING,1988,7,17,0.0,1.0,0.0,1,Yes
1149,0,837,0,55,ELITE 532,1,0,2,TAKEOFF,1988,7,23,1.0,1.0,100.0,0,Yes
1150,0,5285,0,55,447,1,0,2,MANEUVERING,1990,2,17,1.0,1.0,100.0,0,Yes
1151,0,3811,2,55,Unknown,1,0,2,APPROACH,1992,9,26,2.0,2.0,100.0,0,Yes
1152,2,6647,2,55,GYROCOPTER,1,0,2,MANEUVERING,1991,3,24,1.0,1.0,0.0,1,Yes
1153,0,11987,0,55,503,1,0,2,MANEUVERING,1988,11,13,1.0,1.0,100.0,0,Yes
1154,0,3201,0,55,UNKNOWN,1,0,2,MANEUVERING,1987,5,15,1.0,1.0,100.0,0,Yes
1155,2,2341,2,55,532E,1,0,2,APPROACH,1988,12,31,1.0,1.0,0.0,1,Yes
1156,0,9432,0,55,CDR ELITE 532,1,0,0,APPROACH,1987,2,1,1.0,1.0,100.0,0,Yes
1157,2,11924,0,55,532,1,0,2,APPROACH,1988,9,26,1.0,1.0,0.0,1,Yes
1158,0,8389,0,55,532,1,0,2,MANEUVERING,1990,1,22,1.0,1.0,100.0,0,Yes
1159,0,1674,0,56,C-147A,1,0,2,MANEUVERING,1998,7,15,1.0,1.0,100.0,0,Yes
1160,2,3723,2,57,GTX TRIKE,1,0,2,APPROACH,1994,4,30,1.0,1.0,0.0,1,Yes
1161,2,11009,0,58,AT301,1,0,2,MANEUVERING,1987,7,21,1.0,1.0,0.0,1,No
1162,0,5492,2,58,AT-301,1,0,2,MANEUVERING,1987,7,18,1.0,1.0,100.0,0,No
1163,2,1703,0,58,AT-401,1,0,2,TAKEOFF,1991,7,9,1.0,1.0,0.0,1,No
1164,2,12091,2,58,AT-301,1,0,2,MANEUVERING,1987,7,18,1.0,1.0,0.0,1,No
1165,2,2298,0,58,AT-401,1,0,2,MANEUVERING,1989,5,30,1.0,1.0,0.0,1,No
1166,2,7138,2,58,AT-301,1,3,2,MANEUVERING,1994,10,21,0.0,1.0,0.0,1,No
1167,2,921,0,58,AT401,1,0,2,MANEUVERING,1990,11,26,1.0,1.0,0.0,1,No
1168,2,9881,2,58,AT-602,1,3,2,TAKEOFF,1997,10,3,0.0,1.0,0.0,1,No
1169,2,1239,2,58,AT301,1,0,2,TAKEOFF,1985,7,25,0.0,1.0,0.0,1,No
1170,2,9187,0,58,AT-401,1,0,2,MANEUVERING,1993,5,14,1.0,1.0,0.0,1,No
1171,2,4768,2,58,AT-301,1,0,2,TAKEOFF,1989,4,17,1.0,1.0,0.0,1,No
1172,2,9249,2,58,301,1,0,2,MANEUVERING,1987,3,14,0.0,1.0,0.0,1,No
1173,2,2003,2,58,AT-301,1,0,2,MANEUVERING,1982,8,12,1.0,1.0,0.0,1,No
1174,2,2576,2,58,AT-301,1,0,2,MANEUVERING,1983,6,9,0.0,1.0,0.0,1,No
1175,2,10521,2,58,AT-301,1,0,2,TAKEOFF,1989,6,27,0.0,1.0,0.0,1,No
1176,0,6636,0,58,AT-400A,1,3,2,MANEUVERING,1983,6,9,1.0,1.0,100.0,0,No
1177,2,11500,2,58,AT301A,1,0,2,TAKEOFF,1993,5,12,1.0,1.0,0.0,1,No
1178,2,10643,0,58,AT301,1,0,2,MANEUVERING,1987,7,17,1.0,1.0,0.0,1,No
1179,2,10345,2,58,AT-401,1,0,2,TAKEOFF,2000,1,25,0.0,1.0,0.0,1,No
1180,2,2361,2,58,AT-301,1,0,2,MANEUVERING,1997,8,29,0.0,1.0,0.0,1,No
1181,2,9822,2,58,AT-802A,1,3,2,LANDING,1997,8,27,0.0,1.0,0.0,1,No
1182,2,643,2,58,AT-401,1,0,2,MANEUVERING,1991,3,15,1.0,1.0,0.0,1,No
1183,2,9710,2,58,502B,1,3,2,TAKEOFF,2000,8,10,0.0,1.0,0.0,1,No
1184,2,11971,2,58,AT-400,1,3,2,MANEUVERING,1997,8,25,0.0,1.0,0.0,1,No
1185,0,7587,2,58,402,1,3,2,MANEUVERING,1996,9,21,1.0,1.0,100.0,0,No
1186,2,12763,2,58,AT-301,1,0,2,MANEUVERING,1997,8,16,0.0,1.0,0.0,1,No
